RUNID	Date start	Date end	ANSAMP	MCMID	Bond OK	Data OK	Median per row	Median per col	Noise	Noise error	Gain	Gain error	SER	SER error
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	42A	[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]	[3.0, 26.0, 6.0, 1.0, -1, 36938.0, 4.75, 5.0, 4.0, 42.0, 2.5, 4.0, 2.0, 11.0, 9.0, 4.0]	[2.0, 27.0, 5.0, 0.5, -1, 36913.0, 8.0, 3.5, 3.0, 39.0, 2.0, 3.0, 1.5, 11.0, 12.5, 3.0]	[55.69, 51.7, 53.61, 56.93, -1, 28556.36, -1, 54.74, 54.3, 53.82, 56.55, 51.59, 55.43, 52.47, -1, 53.48]	[0.19, 0.2, 0.23, 0.23, -1, 13884304.83, -1, 0.24, 0.22, 0.21, 0.23, 0.18, 0.21, 0.18, -1, 0.23]	[221.3, 155.75, 237.61, 228.16, -1, 300.0, -1, 184.66, 248.7, 162.62, 246.75, 233.02, 241.21, 159.8, -1, 239.28]	[1.71, 3.71, 1.29, 2.09, -1, 0.0, -1, 2.29, 1.22, 3.11, 1.74, 1.27, 1.65, 3.55, -1, 1.45]	[0.04372, 0.02388, 0.05528, 0.03195, -1, 0.1, -1, 0.04926, 0.04984, 0.05959, 0.03421, 0.05166, 0.03544, 0.03757, -1, 0.04758]	[0.00123, 0.00157, 0.00101, 0.00113, -1, 0.0, -1, 0.00135, 0.00102, 0.0019, 0.00103, 0.001, 0.00102, 0.00262, -1, 0.00105]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	44	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[0.0, -1.0, 0.0, -0.5, 0.0, 0.0, 1.0, -1.0, 0.75, 0.5, 0.75, 0.5, 0.0, -1, 1.0, 1.75]	[0.0, -1.0, 0.0, 0.0, 0.5, 0.0, 0.0, -0.5, 0.5, 0.0, 0.0, 0.0, 0.0, -1, 1.0, 0.5]	[53.27, 54.34, 55.13, 57.58, 54.84, 55.55, 55.08, 57.1, 52.19, 60.28, 55.87, 54.58, 55.21, -1, 55.72, 55.75]	[0.18, 0.25, 0.25, 0.26, 0.2, 0.21, 0.21, 0.23, 0.23, 0.25, 0.23, 0.21, 0.22, -1, 0.22, 0.24]	[270.2, 279.33, 268.05, 278.36, 260.11, 270.63, 278.76, 270.69, 262.38, 281.08, 268.78, 262.68, 278.14, -1, 266.05, 268.47]	[2.34, 3.82, 2.11, 2.9, 2.63, 2.62, 2.29, 3.06, 2.68, 3.01, 2.63, 2.86, 2.69, -1, 2.09, 2.95]	[0.02236, 0.01501, 0.02521, 0.02227, 0.02008, 0.01913, 0.02289, 0.01717, 0.02271, 0.01895, 0.01943, 0.02291, 0.02262, -1, 0.02685, 0.02268]	[0.00081, 0.00075, 0.00085, 0.00091, 0.00078, 0.00085, 0.0009, 0.0008, 0.00103, 0.00087, 0.00078, 0.00089, 0.00095, -1, 0.0008, 0.00097]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	45	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[2.0, 1.0, -1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 3.0, 2.0, 4.0, 1.0, 2.0, -1.0, 1.0, 1.0]	[1.0, 0.5, -0.5, 0.0, 1.0, 1.0, 0.0, 1.5, 2.0, 1.5, 3.5, 1.0, 1.75, 0.0, 1.0, 0.0]	[58.27, 62.74, 60.57, 57.7, 56.26, 60.03, 57.39, 57.7, 59.26, 58.71, 61.37, 57.83, 57.18, 57.38, 58.88, 58.63]	[0.24, 0.29, 0.26, 0.24, 0.24, 0.26, 0.23, 0.25, 0.26, 0.24, 0.28, 0.26, 0.22, 0.22, 0.25, 0.23]	[263.98, 285.43, 278.86, 269.26, 255.24, 276.81, 262.69, 284.68, 271.36, 287.43, 279.2, 266.61, 271.81, 274.07, 278.79, 275.71]	[1.96, 2.93, 4.01, 3.01, 2.83, 2.51, 3.76, 2.28, 2.0, 2.02, 1.61, 2.97, 2.11, 3.31, 2.4, 2.51]	[0.02438, 0.02822, 0.01525, 0.01753, 0.02563, 0.02278, 0.01562, 0.02249, 0.03092, 0.03061, 0.0341, 0.02101, 0.03054, 0.01944, 0.02982, 0.02014]	[0.00088, 0.00114, 0.00083, 0.00095, 0.00115, 0.00083, 0.00091, 0.00094, 0.0009, 0.00099, 0.00089, 0.00086, 0.00097, 0.00095, 0.00108, 0.0009]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	46	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[-1.0, 1.0, 0.0, -0.5, 0.25, 0.0, 0.75, -0.5, 1.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, -1.0]	[-1.5, 0.0, 0.0, -0.5, -0.5, 0.0, 0.0, -0.5, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, -1.0]	[56.32, 59.82, 60.28, 54.09, 55.0, 56.04, 63.6, 56.5, 60.84, 61.79, 55.88, 59.11, 58.09, 59.58, 62.91, 58.21]	[0.21, 0.26, 0.25, 0.22, 0.23, 0.24, 0.24, 0.23, 0.29, 0.24, 0.25, 0.24, 0.23, 0.23, 0.3, 0.23]	[274.56, 266.44, 272.52, 280.15, 256.15, 269.42, 281.45, 269.65, 265.67, 271.87, 272.16, 268.16, 268.94, 274.39, 284.45, 274.0]	[3.94, 2.6, 4.42, 2.95, 3.39, 3.02, 3.04, 2.67, 3.38, 2.41, 3.07, 5.28, 2.98, 2.31, 3.19, 3.45]	[0.01532, 0.02117, 0.0134, 0.01875, 0.01873, 0.01902, 0.02121, 0.01861, 0.02209, 0.02518, 0.02262, 0.01318, 0.02415, 0.02441, 0.02072, 0.01489]	[0.00071, 0.00089, 0.00105, 0.00072, 0.00102, 0.00084, 0.00079, 0.00085, 0.0009, 0.00088, 0.001, 0.00087, 0.00093, 0.00084, 0.00089, 0.00066]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	47	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]	[-1.0, -1.0, -0.5, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, -1.0, -2.0, -1, -2.0, 0.0, -2.0, -2.0]	[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, -0.5, -2.0, -1, -1.5, 0.0, -1.5, -1.0]	[57.0, 58.92, 57.55, 57.25, 57.7, 58.75, 60.04, 58.79, 56.66, 57.17, -1, -1, 58.86, 59.78, 57.99, 55.45]	[0.25, 0.23, 0.24, 0.21, 0.2, 0.26, 0.22, 0.26, 0.22, 0.23, -1, -1, 0.26, 0.24, 0.23, 0.22]	[273.72, 272.88, 272.7, 265.08, 262.14, 272.91, 268.37, 147.5, 279.61, 261.13, -1, -1, 282.36, 273.35, 280.18, 273.09]	[3.11, 3.81, 3.26, 3.96, 3.69, 4.27, 5.08, 11.19, 2.42, 4.07, -1, -1, 3.97, 2.8, 3.08, 3.29]	[0.01599, 0.0144, 0.02167, 0.01724, 0.01833, 0.0142, 0.01344, 0.00811, 0.02467, 0.01394, -1, -1, 0.01513, 0.01962, 0.01655, 0.01853]	[0.00065, 0.00075, 0.00092, 0.00103, 0.00107, 0.00079, 0.00093, 0.00174, 0.00097, 0.00087, -1, -1, 0.00088, 0.00102, 0.00069, 0.00085]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	48B	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]	[2.0, 2.0, 1.0, 0.25, 2.0, 1.75, 0.0, 1.75, 1.25, 3.0, 5.75, 2.0, 2.0, 3.0, -2.0, 1.0]	[1.5, 1.5, 1.0, 0.5, 1.0, 1.5, -0.5, 1.0, 1.0, 2.0, 9.0, 1.75, 1.5, 2.0, -2.0, 1.0]	[57.33, 65.85, 64.67, 65.93, 61.5, 64.91, 65.75, 61.87, 60.69, 62.29, -1, 55.52, 64.49, 64.53, 61.22, 60.28]	[0.2, 0.29, 0.33, 0.26, 0.27, 0.26, 0.26, 0.24, 0.21, 0.23, -1, 0.22, 0.25, 0.27, 0.26, 0.27]	[265.63, 283.81, 278.59, 283.83, 261.62, 282.5, 280.49, 269.27, 254.3, 270.57, -1, 268.97, 272.06, 279.35, 277.48, 267.9]	[2.59, 2.85, 2.82, 3.15, 2.83, 2.5, 3.73, 3.01, 2.45, 2.18, -1, 2.28, 2.04, 2.47, 3.93, 3.19]	[0.02686, 0.0249, 0.02348, 0.02203, 0.02267, 0.02585, 0.01701, 0.02132, 0.02677, 0.03251, -1, 0.02599, 0.03209, 0.02559, 0.01658, 0.02245]	[0.00097, 0.00095, 0.00092, 0.00072, 0.00101, 0.00129, 0.00094, 0.00097, 0.00124, 0.00095, -1, 0.00099, 0.00109, 0.00088, 0.00091, 0.0009]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	48	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0.0, -1.0, -1.0, -1.0, -1.0, 0.0, 2.0, 0.0, -2.0, -0.5, -1.0, -0.5, -1.0, -2.0, -1.0, 0.0]	[0.0, -1.0, -1.0, 0.0, -1.0, 0.0, 2.0, 0.0, -2.0, -0.5, -1.0, -0.5, -1.0, -2.0, -1.0, -0.5]	[53.35, 55.88, 53.23, 59.15, 57.64, 61.05, 53.76, 55.88, 56.84, 55.23, 55.38, 57.86, 53.56, 58.55, 54.77, 58.25]	[0.19, 0.2, 0.23, 0.21, 0.23, 0.26, 0.24, 0.21, 0.24, 0.22, 0.23, 0.23, 0.22, 0.23, 0.19, 0.19]	[268.64, 265.38, 263.93, 279.61, 273.44, 271.03, 155.93, 270.69, 280.31, 244.92, 241.43, 265.77, 265.96, 283.87, 266.29, 284.81]	[3.42, 3.93, 4.13, 3.87, 3.23, 3.9, 5.84, 3.67, 4.74, 4.11, 3.3, 3.65, 2.49, 3.96, 3.72, 2.92]	[0.0146, 0.01436, 0.01392, 0.01732, 0.01765, 0.01718, 0.00834, 0.01615, 0.01251, 0.01334, 0.01637, 0.01954, 0.01953, 0.01375, 0.01438, 0.01913]	[0.0008, 0.00078, 0.00075, 0.00094, 0.00077, 0.00085, 0.00122, 0.00077, 0.00089, 0.00099, 0.00099, 0.00091, 0.00074, 0.0008, 0.00095, 0.00099]
191	2025-04-07T03:36:35	2025-04-07T05:04:17	300	49	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]	[3.25, 5.0, 2.75, 3.0, 5.0, 5.0, 1.0, 4.0, 5.0, 41.5, -2.0, 3.0, 5.0, 4.0, 1.0, 1.0]	[2.5, 4.0, 2.5, 2.0, 4.5, 4.5, 1.0, 3.5, 5.0, 25.0, -2.0, 3.0, 5.0, 4.0, 1.5, 1.0]	[61.35, 63.67, 61.55, 62.41, 57.57, 61.64, 64.15, 62.81, 65.22, 62.06, -1, 62.98, 62.64, 63.44, 61.23, 63.59]	[0.24, 0.28, 0.27, 0.29, 0.22, 0.26, 0.25, 0.27, 0.25, 0.24, -1, 0.28, 0.24, 0.23, 0.26, 0.27]	[274.47, 278.24, 266.36, 277.94, 274.41, 269.39, 291.96, 276.96, 277.67, 276.84, -1, 286.34, 280.51, 272.92, 272.03, 283.69]	[1.11, 1.45, 1.38, 1.43, 1.0, 1.17, 1.87, 1.64, 1.25, 0.69, -1, 1.71, 1.02, 1.23, 1.49, 1.83]	[0.06491, 0.05943, 0.05974, 0.05142, 0.07121, 0.06496, 0.04081, 0.05324, 0.07153, 0.15875, -1, 0.05381, 0.07202, 0.05864, 0.05303, 0.04606]	[0.00094, 0.00091, 0.00083, 0.00104, 0.00104, 0.0009, 0.00105, 0.00097, 0.00093, 0.00153, -1, 0.00094, 0.00086, 0.00086, 0.00092, 0.00092]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	15	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[27.25, 14.0, 15.0, 9.0, 15.0, 7.25, 9.0, 6.0, 9.0, 3.75, 8.0, 8.0, 15.0, -1, 8.0, 9.0]	[14.5, 13.0, 13.0, 9.0, 14.0, 7.0, 8.0, 7.0, 7.75, 3.0, 7.5, 8.0, 10.5, -1, 7.0, 9.0]	[54.68, 63.0, 66.52, 56.92, 56.64, 61.41, 59.74, 55.13, 56.44, 63.05, 65.43, 55.08, 57.86, -1, 63.19, 55.25]	[0.25, 0.25, 0.29, 0.24, 0.21, 0.26, 0.28, 0.21, 0.21, 0.28, 0.3, 0.21, 0.23, -1, 0.24, 0.25]	[216.76, 243.89, 246.65, 246.17, 247.86, 251.57, 237.84, 241.79, 241.01, 247.14, 248.57, 196.33, 239.09, -1, 257.87, 144.08]	[2.15, 1.1, 1.17, 0.98, 0.85, 1.16, 1.21, 0.88, 0.95, 1.41, 1.37, 1.52, 0.97, -1, 1.03, 3.96]	[0.14771, 0.10837, 0.11119, 0.0918, 0.11142, 0.0842, 0.07976, 0.0835, 0.09466, 0.06105, 0.07782, 0.09092, 0.11531, -1, 0.08875, 0.02738]	[0.00359, 0.00136, 0.00143, 0.00112, 0.00126, 0.00114, 0.00131, 0.00107, 0.00135, 0.00108, 0.0011, 0.00129, 0.00118, -1, 0.00107, 0.00181]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	18	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[15.0, 13.0, 8.5, 7.0, 12.0, 7.0, 6.0, 5.0, 10.0, 8.0, 6.75, 8.0, 13.0, 11.0, 8.0, 6.0]	[14.0, 10.75, 7.5, 6.0, 11.0, 6.0, 5.5, 5.0, 9.5, 7.5, 5.5, 8.0, 12.0, 10.5, 7.5, 5.5]	[55.82, 54.04, 52.5, 54.88, 56.26, 53.59, 56.54, 52.7, 53.05, 56.5, 54.77, 54.28, 53.69, 54.79, 56.6, 56.07]	[0.2, 0.19, 0.23, 0.24, 0.25, 0.18, 0.25, 0.22, 0.2, 0.22, 0.24, 0.19, 0.22, 0.2, 0.21, 0.21]	[248.74, 183.54, 242.49, 239.68, 247.58, 239.07, 177.97, 238.31, 232.97, 151.48, 247.91, 250.43, 246.45, 241.47, 247.99, 255.72]	[0.75, 1.65, 0.88, 0.93, 0.84, 0.91, 1.6, 0.9, 0.87, 4.47, 1.06, 0.94, 0.77, 0.9, 0.88, 0.8]	[0.13188, 0.11381, 0.09277, 0.08634, 0.11628, 0.08029, 0.0805, 0.07624, 0.11643, 0.01801, 0.07416, 0.08582, 0.11563, 0.10641, 0.10135, 0.09867]	[0.00124, 0.00129, 0.00138, 0.00123, 0.00117, 0.00104, 0.00144, 0.00086, 0.00123, 0.00173, 0.0014, 0.00115, 0.00113, 0.00123, 0.00134, 0.00106]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	19	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[7.0, 8.5, 7.0, 10.0, 15.0, 10.0, 6.0, 13.0, 11.0, 9.0, 11.0, 30.0, 13.0, 6.0, 14.25, 2282.5]	[1.0, 7.5, 5.0, 11.0, 12.0, 9.5, 6.5, 11.0, 10.0, 8.5, 10.0, 15.0, 10.0, 7.25, 13.5, 2648.0]	[-1, 59.7, 58.68, 59.0, 59.22, 57.17, 59.39, 58.82, 58.13, 59.49, 57.09, 57.16, 57.13, 58.54, 57.65, 57.7]	[-1, 0.21, 0.22, 0.23, 0.27, 0.2, 0.25, 0.27, 0.26, 0.23, 0.25, 0.24, 0.23, 0.24, 0.21, 0.21]	[-1, 255.09, 246.66, 169.81, 252.87, 251.36, 249.72, 248.13, 251.3, 250.39, 250.92, 255.12, 241.55, 253.01, 165.52, 256.99]	[-1, 0.9, 1.08, 4.05, 0.89, 0.84, 1.2, 1.09, 0.82, 1.09, 0.97, 0.91, 1.02, 1.06, 4.34, 0.98]	[-1, 0.09336, 0.07909, 0.03334, 0.11366, 0.09592, 0.08168, 0.07449, 0.11391, 0.0851, 0.08506, 0.08173, 0.11321, 0.07718, 0.02571, 0.19323]	[-1, 0.00111, 0.00107, 0.00195, 0.00126, 0.00126, 0.00129, 0.0011, 0.0012, 0.00132, 0.0013, 0.00498, 0.0013, 0.00112, 0.0016, 0.00289]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	20	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]	[12.0, -1, 11.0, 7.0, 10.25, -1, 5.5, 7.5, 10.0, -1, -1, 5.0, 13.0, -1, 0.0, 8.0]	[10.75, -1, 10.0, 6.0, 10.0, -1, 5.5, 6.0, 11.0, -1, -1, 4.0, 11.0, -1, 0.5, 9.0]	[55.16, -1, 52.9, 56.5, 55.48, -1, 53.41, 55.44, 55.98, -1, -1, 53.39, 54.31, -1, 54.37, 55.23]	[0.2, -1, 0.21, 0.22, 0.25, -1, 0.2, 0.23, 0.23, -1, -1, 0.22, 0.19, -1, 0.21, 0.21]	[241.32, -1, 159.2, 203.35, 249.28, -1, 241.95, 249.15, 248.77, -1, -1, 238.2, 250.71, -1, 133.9, 250.92]	[0.85, -1, 2.02, 1.39, 0.79, -1, 0.96, 0.87, 0.83, -1, -1, 1.0, 0.77, -1, 12.61, 0.77]	[0.1174, -1, 0.10876, 0.08488, 0.10766, -1, 0.07946, 0.08657, 0.11161, -1, -1, 0.07567, 0.10844, -1, 0.0045, 0.10552]	[0.00131, -1, 0.00197, 0.00118, 0.00114, -1, 0.00124, 0.00105, 0.00143, -1, -1, 0.00112, 0.00115, -1, 0.0018, 0.00133]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	21	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[10.0, 5.0, 7.0, 15.0, 7.5, 5.0, 3.5, 13.5, 5.75, 9.5, 8.0, 6.0, 6.0, 9.0, 8.5, 8.0]	[8.5, 6.0, 6.0, 12.0, 7.0, 4.0, 4.0, 10.0, 5.5, 10.0, 8.0, 5.5, 6.0, 7.0, 8.0, 6.5]	[53.19, 53.26, 53.73, 53.07, 53.33, 57.42, 53.84, 56.99, 51.84, 53.95, 53.13, 52.13, 52.7, 53.76, 53.29, 53.56]	[0.2, 0.21, 0.2, 0.26, 0.21, 0.23, 0.22, 0.25, 0.21, 0.17, 0.2, 0.23, 0.19, 0.19, 0.2, 0.2]	[238.91, 232.9, 246.67, 152.2, 133.14, 239.19, 244.55, 251.99, 240.31, 164.25, 157.55, 127.7, 234.7, 227.91, 247.87, 249.96]	[0.9, 1.05, 0.92, 3.3, 1.79, 1.1, 1.08, 0.82, 0.89, 4.11, 3.51, 2.37, 0.8, 1.13, 0.78, 0.77]	[0.11512, 0.07609, 0.08443, 0.05313, 0.08849, 0.07097, 0.06724, 0.09323, 0.09368, 0.02404, 0.04381, 0.0624, 0.09644, 0.09486, 0.09022, 0.09835]	[0.00127, 0.00105, 0.00099, 0.00213, 0.00188, 0.00109, 0.00112, 0.00112, 0.00106, 0.00139, 0.0016, 0.0023, 0.00101, 0.00126, 0.00116, 0.00112]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	42A	[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1]	[1.75, 32.75, 2.0, 1.0, -1, 36822.25, 10.5, 1.0, 5.0, 39.0, 7.5, 5.0, 8.0, 14.0, 13.5, 3.0]	[1.0, 30.0, 2.0, 0.5, -1, 36811.25, 10.0, 1.0, 4.0, 42.0, 5.0, 3.0, 6.0, 15.5, 14.5, 3.0]	[55.41, 51.89, 52.98, 56.64, -1, 22690.03, -1, 54.67, 54.23, 52.91, 56.35, 51.86, 55.71, 52.12, -1, 53.56]	[0.24, 0.21, 0.2, 0.22, -1, 6732182.66, -1, 0.22, 0.24, 0.21, 0.2, 0.21, 0.21, 0.22, -1, 0.2]	[218.54, 156.32, 237.13, 225.86, -1, 300.0, -1, 182.11, 248.06, 160.54, 245.81, 232.37, 242.31, 162.87, -1, 239.26]	[1.69, 3.24, 1.72, 1.85, -1, 0.0, -1, 2.23, 1.28, 3.03, 1.29, 1.3, 1.23, 3.24, -1, 1.2]	[0.03565, 0.03868, 0.03652, 0.03411, -1, 0.1, -1, 0.03393, 0.05199, 0.05803, 0.05035, 0.05268, 0.06158, 0.04913, -1, 0.04291]	[0.00104, 0.00164, 0.001, 0.00106, -1, 0.0, -1, 0.00101, 0.00097, 0.0018, 0.00123, 0.00087, 0.00121, 0.00177, -1, 0.00094]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	44	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]	[-1.0, -0.75, 1.0, 0.0, 0.25, 1.0, 0.5, 0.0, 0.5, 0.0, -1.0, 0.0, -1.0, -1, 0.0, 1.0]	[-0.5, -1.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, -1.0, 0.0, -1.0, -1, -0.5, 0.5]	[53.25, 54.44, 55.37, 58.2, 55.31, 56.58, 54.84, 57.15, 52.57, 59.42, 55.87, 54.19, 55.49, -1, 55.74, 56.16]	[0.24, 0.2, 0.19, 0.22, 0.22, 0.26, 0.23, 0.24, 0.22, 0.26, 0.23, 0.22, 0.25, -1, 0.21, 0.22]	[266.44, 281.66, 268.19, 274.86, 262.33, 269.24, 277.55, 272.64, 263.92, 281.27, 266.45, 260.49, 276.79, -1, 268.55, 270.94]	[3.84, 2.94, 2.19, 2.94, 2.11, 3.12, 2.49, 2.99, 2.83, 3.02, 4.09, 3.4, 2.8, -1, 2.24, 2.7]	[0.01418, 0.01988, 0.02682, 0.02002, 0.02222, 0.0182, 0.02218, 0.01949, 0.01816, 0.02154, 0.01537, 0.01674, 0.01846, -1, 0.02452, 0.02136]	[0.0008, 0.00107, 0.00091, 0.00084, 0.0007, 0.00077, 0.00085, 0.001, 0.00078, 0.00107, 0.00085, 0.00089, 0.00098, -1, 0.00075, 0.00095]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	45	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1.0, 1.0, -0.5, 1.0, 0.0, 2.5, -1.0, 1.0, -0.75, 4.0, 1.0, 1.0, -1.0, 0.0, 2.0, -1.0]	[0.5, 0.0, -1.0, 1.0, 0.0, 2.0, -1.0, 1.0, -0.5, 3.0, 0.0, 1.5, -1.0, 0.0, 1.5, -1.0]	[58.77, 61.78, 59.52, 56.99, 56.73, 60.23, 57.16, 57.85, 59.07, 58.57, 60.03, 57.97, 57.65, 57.55, 59.01, 58.06]	[0.23, 0.24, 0.22, 0.22, 0.25, 0.29, 0.22, 0.23, 0.25, 0.27, 0.24, 0.24, 0.23, 0.24, 0.27, 0.26]	[265.83, 285.71, 275.85, 270.41, 254.77, 277.2, 266.03, 282.97, 273.06, 288.64, 276.96, 271.93, 269.71, 274.83, 282.13, 274.07]	[3.1, 2.97, 3.17, 1.91, 3.49, 2.16, 4.52, 3.23, 3.44, 1.47, 2.95, 2.35, 3.66, 3.18, 1.67, 3.28]	[0.0187, 0.02419, 0.01809, 0.02415, 0.01712, 0.02868, 0.01354, 0.02081, 0.0201, 0.03555, 0.01812, 0.02289, 0.01781, 0.01959, 0.03392, 0.01606]	[0.00096, 0.00103, 0.00089, 0.00095, 0.00084, 0.00104, 0.00082, 0.00093, 0.00083, 0.00081, 0.00092, 0.00102, 0.00084, 0.00084, 0.00098, 0.00083]
192	2025-04-07T05:11:26	2025-04-07T06:39:09	300	46	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	[1.75, -1.0, -2.0, -1.0, 1.0, 0.5, 0.0, -1.0, 1.75, 1.0, 1.0, -1.0, 1.0, -1.0, 0.5, -2.0]	[1.0, -0.75, -1.0, -0.5, 1.5, 0.5, 0.0, -0.5, 1.0, 0.5, 0.0, -1.0, 1.0, 0.0, 0.25, -1.5]	[57.12, 60.01, 60.06, 54.51, 55.51, 55.17, 63.57, 56.36, 61.04, 62.16, 56.2, 58.96, 58.91, 59.1, 63.18, 58.07]	[0.23, 0.26, 0.23, 0.22, 0.24, 0.25, 0.28, 0.22, 0.27, 0.25, 0.22, 0.23, 0.23, 0.21, 0.28, 0.23]	[274.1, 267.88, 275.41, 280.42, 259.13, 270.91, 281.89, 268.63, 264.34, 271.5, 272.09, 274.24, 270.11, 270.44, 286.72, 272.52]	[2.68, 3.16, 4.8, 2.7, 2.38, 2.77, 3.69, 3.87, 2.68, 3.45, 3.66, 5.04, 1.89, 3.27, 3.31, 4.64]	[0.02398, 0.01641, 0.01289, 0.02132, 0.02825, 0.02076, 0.01946, 0.01382, 0.02456, 0.02251, 0.01789, 0.01406, 0.02865, 0.01906, 0.02341, 0.01304]	[0.00077, 0.00085, 0.001, 0.00084, 0.00095, 0.00097, 0.00093, 0.00079, 0.0009, 0.00116, 0.00078, 0.00093, 0.00093, 0.00084, 0.00088, 0.00066]
